year,season,plot,quadrat,species,abundance,cover,cf,notes
1981,summer,14,15,crot pumi,2,,,
1981,summer,14,15,erio aber,13,,,
1981,summer,14,15,kall gran,1,,,
1981,summer,14,15,moll cerv,1,,,
1981,summer,14,15,pani ariz,5,,,
1981,summer,14,15,pect papp,10,,,
1981,summer,14,15,tria port,1,,,
1981,summer,14,31,boer torr,1,,,
1981,summer,14,31,erio aber,20,,,
1981,summer,14,31,pani ariz,8,,,
1981,summer,14,37,erio aber,14,,,
1981,summer,14,37,tide lanu,1,,,
1981,summer,14,51,boer torr,3,,,
1981,summer,14,51,erio aber,18,,,
1981,summer,14,51,pani ariz,1,,,
1981,summer,14,51,pect papp,4,,,
1981,summer,14,51,tide lanu,1,,,
1981,summer,14,57,annu forb,1,,,
1981,summer,14,57,boer torr,20,,,
1981,summer,14,57,bout aris,7,,,
1981,summer,14,57,erio aber,5,,,
1981,summer,14,57,pani ariz,3,,,
1981,summer,14,57,pect papp,14,,,
1981,summer,14,57,tide lanu,5,,,
1981,summer,14,57,tria port,2,,,
1981,summer,14,73,boer torr,3,,,
1981,summer,14,73,erio aber,3,,,
1981,summer,14,73,pect papp,3,,,
1981,summer,14,73,tide lanu,1,,,
1981,summer,14,75,boer torr,3,,,
1981,summer,14,75,erio aber,4,,,
1981,summer,15,13,erio aber,2,,,
1981,summer,15,15,annu forb,1,,,
1981,summer,15,15,bout aris,1,,,
1981,summer,15,31,chen frem,1,,,
1981,summer,15,31,erio aber,1,,,
1981,summer,15,31,pect papp,1,,,
1981,summer,15,37,annu forb,2,,,
1981,summer,15,37,boer torr,2,,,
1981,summer,15,37,bout aris,1,,,
1981,summer,15,37,erio aber,1,,,
1981,summer,15,37,pani ariz,1,,,
1981,summer,15,37,pect papp,2,,,
1981,summer,15,57,annu forb,2,,,
1981,summer,15,57,erio aber,3,,,
1981,summer,15,57,euph micr,2,,,
1981,summer,15,57,moll cerv,4,,,
1981,summer,15,57,pect papp,20,,,
1981,summer,15,73,annu forb,1,,,
1981,summer,15,73,erio aber,3,,,
1981,summer,15,73,pani ariz,1,,,
1981,summer,15,73,pect papp,1,,,
1981,summer,15,75,erio aber,4,,,
1981,summer,16,13,boer torr,3,,,
1981,summer,16,13,bout aris,2,,,
1981,summer,16,13,erio aber,12,,,
1981,summer,16,13,pani ariz,4,,,
1981,summer,16,13,pect papp,18,,,
1981,summer,16,13,tide lanu,1,,,
1981,summer,16,15,boer torr,7,,,
1981,summer,16,15,bout aris,1,,,
1981,summer,16,15,erio aber,3,,,
1981,summer,16,15,euph serr,1,,,
1981,summer,16,15,pani ariz,3,,,
1981,summer,16,15,pect papp,10,,,
1981,summer,16,31,bout aris,4,,,
1981,summer,16,31,chen frem,1,,,
1981,summer,16,31,erio aber,26,,,
1981,summer,16,31,pani ariz,1,,,
1981,summer,16,31,pect papp,7,,,
1981,summer,16,37,boer torr,2,,,
1981,summer,16,37,bout aris,3,,,
1981,summer,16,37,erio poly,1,,,
1981,summer,16,37,euph micr,2,,,
1981,summer,16,37,moll cerv,18,,,
1981,summer,16,37,pect papp,2,,,
1981,summer,16,37,port parv,1,,,
1981,summer,16,51,bout aris,6,,,
1981,summer,16,51,erio aber,10,,,
1981,summer,16,51,pani ariz,1,,,
1981,summer,16,51,pect papp,41,,,
1981,summer,16,51,tide lanu,1,,,
1981,summer,16,57,boer torr,1,,,
1981,summer,16,57,bout aris,1,,,
1981,summer,16,57,erio aber,2,,,
1981,summer,16,73,boer torr,5,,,
1981,summer,16,73,bout aris,1,,,
1981,summer,16,73,chen frem,3,,,
1981,summer,16,73,pani ariz,1,,,
1981,summer,16,73,pect papp,29,,,
1981,summer,16,73,tria port,1,,,
1981,summer,16,75,annu forb,1,,,
1981,summer,16,75,boer torr,1,,,
1981,summer,16,75,bout aris,1,,,
1981,summer,16,75,chen frem,1,,,
1981,summer,16,75,erio aber,4,,,
1981,summer,16,75,euph serr,1,,,
1981,summer,16,75,moll cerv,5,,,
1981,summer,16,75,pani ariz,1,,,
1981,summer,16,75,pect papp,3,,,
1981,summer,17,13,boer torr,2,,,
1981,summer,17,13,erio aber,6,,,
1981,summer,17,13,kall gran,1,,,
1981,summer,17,13,moll cerv,2,,,
1981,summer,17,13,pect papp,19,,,
1981,summer,17,15,boer torr,1,,,
1981,summer,17,15,bout aris,1,,,
1981,summer,17,15,erio aber,20,,,
1981,summer,17,15,pani ariz,1,,,
1981,summer,17,15,pect papp,40,,,
1981,summer,17,31,boer torr,1,,,
1981,summer,17,31,chen frem,1,,,
1981,summer,17,31,erio aber,7,,,
1981,summer,17,31,euph micr,1,,,
1981,summer,17,31,moll cerv,1,,,
1981,summer,17,31,pani ariz,1,,,
1981,summer,17,31,pect papp,19,,,
1981,summer,17,37,boer torr,2,,,
1981,summer,17,37,bout aris,2,,,
1981,summer,17,37,chen frem,3,,,
1981,summer,17,37,euph serr,1,,,
1981,summer,17,37,kall gran,1,,,
1981,summer,17,37,pani ariz,4,,,
1981,summer,17,37,pect papp,6,,,
1981,summer,17,51,bout aris,1,,,
1981,summer,17,57,boer torr,4,,,
1981,summer,17,57,bout aris,7,,,
1981,summer,17,57,crot pumi,1,,,
1981,summer,17,57,erio aber,10,,,
1981,summer,17,57,kall gran,2,,,
1981,summer,17,57,pani ariz,2,,,
1981,summer,17,57,pect papp,1,,,
1981,summer,17,57,tria port,3,,,
1981,summer,17,73,boer torr,9,,,
1981,summer,17,73,bout aris,7,,,
1981,summer,17,73,erio aber,14,,,
1981,summer,17,73,pect papp,2,,,
1981,summer,17,75,boer torr,2,,,
1981,summer,17,75,erio aber,10,,,
1981,summer,17,75,pani ariz,5,,,
1981,summer,17,75,pect papp,1,,,
1981,summer,18,13,boer torr,1,,,
1981,summer,18,15,euph serr,1,,,
1981,summer,18,31,boer torr,41,,,
1981,summer,18,31,bout aris,3,,,
1981,summer,18,31,erio aber,13,,,
1981,summer,18,31,euph micr,1,,,
1981,summer,18,31,pect papp,3,,,
1981,summer,18,31,tide lanu,5,,,
1981,summer,18,37,boer torr,3,,,
1981,summer,18,37,bout aris,2,,,
1981,summer,18,37,erio aber,25,,,
1981,summer,18,37,erio poly,2,,,
1981,summer,18,37,pect papp,3,,,
1981,summer,18,51,boer torr,2,,,
1981,summer,18,51,erio aber,15,,,
1981,summer,18,51,moll cerv,5,,,
1981,summer,18,51,pect papp,1,,,
1981,summer,18,57,boer torr,19,,,
1981,summer,18,57,crot pumi,1,,,
1981,summer,18,57,pani ariz,1,,,
1981,summer,18,57,pect papp,2,,,
1981,summer,18,57,tide lanu,1,,,
1981,summer,18,73,erio aber,11,,,
1981,summer,18,75,boer torr,4,,,
1981,summer,18,75,bout aris,1,,,
1981,summer,18,75,erio aber,8,,,
1981,summer,19,13,boer torr,2,,,
1981,summer,19,13,bout aris,1,,,
1981,summer,19,13,erio aber,10,,,
1981,summer,19,13,pani ariz,1,,,
1981,summer,19,13,tide lanu,1,,,
1981,summer,19,15,boer torr,14,,,
1981,summer,19,15,bout aris,9,,,
1981,summer,19,15,chen frem,1,,,
1981,summer,19,15,erio aber,7,,,
1981,summer,19,15,moll cerv,15,,,
1981,summer,19,15,pani ariz,1,,,
1981,summer,19,15,pect papp,2,,,
1981,summer,19,31,erio aber,58,,,
1981,summer,19,31,pect papp,3,,,
1981,summer,19,37,bout aris,6,,,
1981,summer,19,37,erio aber,6,,,
1981,summer,19,37,moll cerv,19,,,
1981,summer,19,37,pect papp,1,,,
1981,summer,19,37,port parv,2,,,
1981,summer,19,37,tide lanu,2,,,
1981,summer,19,51,boer torr,1,,,
1981,summer,19,51,erio aber,2,,,
1981,summer,19,57,boer torr,7,,,
1981,summer,19,57,bout aris,4,,,
1981,summer,19,57,chen frem,1,,,
1981,summer,19,57,erio aber,1,,,
1981,summer,19,57,pect papp,1,,,
1981,summer,19,73,boer torr,1,,,
1981,summer,19,73,bout aris,1,,,
1981,summer,19,73,erio aber,1,,,
1981,summer,19,73,pect papp,1,,,
1981,summer,19,75,boer torr,1,,,
1981,summer,19,75,bout aris,1,,,
1981,summer,19,75,erio aber,4,,,
1981,summer,19,75,kall gran,1,,,
1981,summer,19,75,pect papp,3,,,
1981,summer,19,75,tide lanu,1,,,
1981,summer,19,75,tria port,2,,,
1981,summer,20,13,boer torr,1,,,
1981,summer,20,13,erio aber,1,,,
1981,summer,20,13,pani ariz,1,,,
1981,summer,20,15,boer torr,1,,,
1981,summer,20,15,chen frem,1,,,
1981,summer,20,15,erio aber,10,,,
1981,summer,20,15,moll cerv,1,,,
1981,summer,20,15,pani ariz,3,,,
1981,summer,20,15,pect papp,3,,,
1981,summer,20,15,port parv,1,,,
1981,summer,20,15,tide lanu,1,,,
1981,summer,20,31,chen frem,3,,,
1981,summer,20,31,crot pumi,1,,,
1981,summer,20,31,erio aber,5,,,
1981,summer,20,31,moll cerv,3,,,
1981,summer,20,31,pect papp,1,,,
1981,summer,20,31,port parv,24,,,
1981,summer,20,31,tria port,1,,,
1981,summer,20,37,boer torr,15,,,
1981,summer,20,37,bout aris,4,,,
1981,summer,20,37,erio aber,6,,,
1981,summer,20,37,kall gran,1,,,
1981,summer,20,37,moll cerv,6,,,
1981,summer,20,37,pani ariz,3,,,
1981,summer,20,37,pect papp,6,,,
1981,summer,20,37,port parv,3,,,
1981,summer,20,37,tide lanu,1,,,
1981,summer,20,51,boer torr,1,,,
1981,summer,20,51,bout aris,1,,,
1981,summer,20,51,erio aber,3,,,
1981,summer,20,51,moll cerv,2,,,
1981,summer,20,57,erio aber,7,,,
1981,summer,20,57,pani ariz,1,,,
1981,summer,20,57,pect papp,7,,,
1981,summer,20,73,boer torr,4,,,
1981,summer,20,73,bout aris,2,,,
1981,summer,20,73,erio aber,6,,,
1981,summer,20,73,moll cerv,5,,,
1981,summer,20,73,pani ariz,3,,,
1981,summer,21,13,boer torr,3,,,
1981,summer,21,13,erio aber,2,,,
1981,summer,21,13,euph serr,1,,,
1981,summer,21,13,pani ariz,1,,,
1981,summer,21,13,tide lanu,1,,,
1981,summer,21,15,boer torr,14,,,
1981,summer,21,15,bout aris,20,,,
1981,summer,21,15,erio aber,3,,,
1981,summer,21,15,pect papp,1,,,
1981,summer,21,15,tide lanu,12,,,
1981,summer,21,31,annu forb,1,,,
1981,summer,21,31,boer torr,15,,,
1981,summer,21,31,bout aris,18,,,
1981,summer,21,31,chen frem,1,,,
1981,summer,21,31,erio aber,10,,,
1981,summer,21,31,moll cerv,10,,,
1981,summer,21,31,pani ariz,6,,,
1981,summer,21,31,pect papp,20,,,
1981,summer,21,31,tide lanu,5,,,
1981,summer,21,37,boer torr,16,,,
1981,summer,21,37,bout aris,16,,,
1981,summer,21,37,erio aber,8,,,
1981,summer,21,37,euph serr,1,,,
1981,summer,21,37,moll cerv,15,,,
1981,summer,21,37,pani ariz,4,,,
1981,summer,21,37,pect papp,1,,,
1981,summer,21,51,boer torr,5,,,
1981,summer,21,51,bout aris,29,,,
1981,summer,21,51,erio aber,5,,,
1981,summer,21,51,moll cerv,3,,,
1981,summer,21,51,pani ariz,1,,,
1981,summer,21,51,pect papp,15,,,
1981,summer,21,51,tide lanu,2,,,
1981,summer,21,57,aris adsc,2,,,
1981,summer,21,57,boer torr,3,,,
1981,summer,21,57,bout aris,17,,,
1981,summer,21,57,crot pumi,1,,,
1981,summer,21,57,erio aber,1,,,
1981,summer,21,57,euph micr,5,,,
1981,summer,21,57,pani ariz,1,,,
1981,summer,21,57,pect papp,12,,,
1981,summer,21,57,tide lanu,3,,,
1981,summer,21,73,boer torr,6,,,
1981,summer,21,73,bout aris,3,,,
1981,summer,21,73,chen frem,2,,,
1981,summer,21,73,erio aber,1,,,
1981,summer,21,73,pect papp,5,,,
1981,summer,21,73,tide lanu,1,,,
1981,summer,21,75,boer torr,2,,,
1981,summer,21,75,bout aris,5,,,
1981,summer,21,75,erio aber,18,,,
1981,summer,21,75,kall gran,1,,,
1981,summer,21,75,moll cerv,4,,,
1981,summer,21,75,pani ariz,1,,,
1981,summer,21,75,pect papp,2,,,
1981,summer,21,75,tide lanu,1,,,
1981,summer,22,13,annu forb,1,,,
1981,summer,22,13,boer torr,1,,,
1981,summer,22,13,erio aber,15,,,
1981,summer,22,13,moll cerv,7,,,
1981,summer,22,13,pani ariz,1,,,
1981,summer,22,13,pect papp,3,,,
1981,summer,22,15,bout aris,2,,,
1981,summer,22,15,erio aber,2,,,
1981,summer,22,15,moll cerv,46,,,
1981,summer,22,15,pect papp,4,,,
1981,summer,22,31,erio aber,7,,,
1981,summer,22,31,pect papp,2,,,
1981,summer,22,37,bout aris,1,,,
1981,summer,22,37,chen frem,1,,,
1981,summer,22,37,erio aber,1,,,
1981,summer,22,37,erio poly,1,,,
1981,summer,22,37,moll cerv,11,,,
1981,summer,22,37,pect papp,11,,,
1981,summer,22,57,bout aris,10,,,
1981,summer,22,57,erio aber,6,,,
1981,summer,22,57,moll vert,1,,,
1981,summer,22,57,pect papp,1,,,
1981,summer,22,57,tide lanu,2,,,
1981,summer,22,73,annu forb,2,,,
1981,summer,22,73,boer torr,12,,,
1981,summer,22,73,bout aris,9,,,
1981,summer,22,73,erio aber,2,,,
1981,summer,22,73,moll cerv,13,,,
1981,summer,22,73,pani ariz,1,,,
1981,summer,22,73,pect papp,2,,,
1981,summer,22,73,tide lanu,2,,,
1981,summer,22,75,annu forb,2,,,
1981,summer,22,75,boer torr,1,,,
1981,summer,22,75,bout aris,1,,,
1981,summer,22,75,erio aber,19,,,
1981,summer,22,75,euph serr,1,,,
1981,summer,22,75,moll cerv,1,,,
1981,summer,22,75,moll vert,3,,,
1981,summer,22,75,pani ariz,1,,,
1981,summer,22,75,pect papp,3,,,
1981,summer,23,13,bout aris,2,,,
1981,summer,23,13,chen frem,1,,,
1981,summer,23,13,erio aber,4,,,
1981,summer,23,15,annu forb,1,,,
1981,summer,23,15,boer torr,12,,,
1981,summer,23,15,bout aris,12,,,
1981,summer,23,15,chen frem,1,,,
1981,summer,23,15,erio aber,4,,,
1981,summer,23,15,moll cerv,19,,,
1981,summer,23,15,pani ariz,1,,,
1981,summer,23,15,pect papp,64,,,
1981,summer,23,15,tide lanu,10,,,
1981,summer,23,31,chen frem,2,,,
1981,summer,23,31,erio aber,20,,,
1981,summer,23,37,annu forb,3,,,
1981,summer,23,37,aris adsc,5,,,
1981,summer,23,37,boer torr,10,,,
1981,summer,23,37,bout aris,22,,,
1981,summer,23,37,crot pumi,1,,,
1981,summer,23,37,erio aber,9,,,
1981,summer,23,37,euph micr,3,,,
1981,summer,23,37,euph serr,2,,,
1981,summer,23,37,moll cerv,5,,,
1981,summer,23,37,pani ariz,1,,,
1981,summer,23,37,pect papp,67,,,
1981,summer,23,37,tide lanu,5,,,
1981,summer,23,51,amar palm,11,,,
1981,summer,23,51,annu forb,6,,,
1981,summer,23,51,boer torr,6,,,
1981,summer,23,51,bout aris,24,,,
1981,summer,23,51,erio aber,6,,,
1981,summer,23,51,moll cerv,2,,,
1981,summer,23,51,pani ariz,1,,,
1981,summer,23,51,pect papp,13,,,
1981,summer,23,51,tide lanu,7,,,
1981,summer,23,57,annu forb,2,,,
1981,summer,23,57,boer torr,20,,,
1981,summer,23,57,bout aris,16,,,
1981,summer,23,57,crot pumi,1,,,
1981,summer,23,57,erio aber,16,,,
1981,summer,23,57,euph serr,1,,,
1981,summer,23,57,pect papp,76,,,
1981,summer,23,57,tide lanu,1,,,
1981,summer,23,73,annu forb,1,,,
1981,summer,23,73,boer torr,4,,,
1981,summer,23,73,bout aris,14,,,
1981,summer,23,73,erio aber,10,,,
1981,summer,23,73,euph serr,1,,,
1981,summer,23,73,moll cerv,6,,,
1981,summer,23,73,pect papp,8,,,
1981,summer,23,75,erio aber,18,,,
1981,summer,23,75,pect papp,10,,,
1981,summer,24,13,boer torr,3,,,
1981,summer,24,13,bout aris,4,,,
1981,summer,24,13,erio aber,2,,,
1981,summer,24,13,pect papp,7,,,
1981,summer,24,15,amar palm,1,,,
1981,summer,24,15,annu forb,1,,,
1981,summer,24,15,boer torr,10,,,
1981,summer,24,15,bout aris,4,,,
1981,summer,24,15,pani ariz,1,,,
1981,summer,24,15,pect papp,14,,,
1981,summer,24,15,tide lanu,2,,,
1981,summer,24,31,bout aris,2,,,
1981,summer,24,31,erio aber,3,,,
1981,summer,24,31,pect papp,1,,,
1981,summer,24,37,bout aris,1,,,
1981,summer,24,37,chen frem,1,,,
1981,summer,24,37,erio aber,22,,,
1981,summer,24,37,pani ariz,1,,,
1981,summer,24,37,pect papp,3,,,
1981,summer,24,51,bout aris,2,,,
1981,summer,24,51,erio aber,1,,,
1981,summer,24,51,pect papp,1,,,
1981,summer,24,57,bout aris,1,,,
1981,summer,24,57,erio aber,8,,,
1981,summer,24,57,pani ariz,1,,,
1981,summer,24,73,boer torr,2,,,
1981,summer,24,73,bout aris,2,,,
1981,summer,24,73,erio aber,14,,,
1981,summer,24,73,pani ariz,1,,,
1981,summer,24,73,pect papp,12,,,
1981,summer,24,73,port parv,1,,,
1981,summer,24,75,erio aber,8,,,
1982,winter,1,11,cryp micr,16,,,
1982,winter,1,11,desc pinn,11,,,
1982,winter,1,11,eria diff,14,,,
1982,winter,1,11,erig dive,9,,,
1982,winter,1,11,erio aber,30,,,
1982,winter,1,11,gili sinu,37,,,
1982,winter,1,11,mala fend,2,,,
1982,winter,1,11,nama hisp,1,,,
1982,winter,1,17,cryp cras,1,,,
1982,winter,1,17,cryp micr,13,,,
1982,winter,1,17,desc pinn,9,,,
1982,winter,1,17,eria diff,19,,,
1982,winter,1,17,erig dive,1,,,
1982,winter,1,17,erio aber,77,,,
1982,winter,1,17,erod cicu,1,,,
1982,winter,1,17,gili sinu,10,,,
1982,winter,1,17,mala fend,5,,,
1982,winter,1,17,tide sp,1,,,
1982,winter,1,33,cryp cras,2,,,
1982,winter,1,33,desc pinn,6,,,
1982,winter,1,33,eria diff,8,,,
1982,winter,1,33,erio aber,91,,,
1982,winter,1,33,gili sinu,1,,,
1982,winter,1,33,mala fend,1,,,
1982,winter,1,33,phac ariz,1,,,
1982,winter,1,35,cryp cras,2,,,
1982,winter,1,35,eria diff,6,,,
1982,winter,1,35,erio aber,113,,,
1982,winter,1,35,sper echi,1,,,
1982,winter,1,53,desc pinn,1,,,
1982,winter,1,53,eria diff,4,,,
1982,winter,1,53,erio aber,189,,,
1982,winter,1,53,mala fend,7,,,
1982,winter,1,55,desc pinn,1,,,
1982,winter,1,55,eria diff,1,,,
1982,winter,1,55,erio aber,38,,,
1982,winter,1,55,mala fend,1,,,
1982,winter,1,71,cryp micr,22,,,
1982,winter,1,71,desc pinn,4,,,
1982,winter,1,71,eria diff,69,,,
1982,winter,1,71,erig dive,1,,,
1982,winter,1,71,erio aber,197,,,
1982,winter,1,71,gili sinu,7,,,
1982,winter,1,71,mala fend,11,,,
1982,winter,1,77,cryp micr,36,,,
1982,winter,1,77,desc pinn,6,,,
1982,winter,1,77,eria diff,10,,,
1982,winter,1,77,erio aber,58,,,
1982,winter,1,77,gili sinu,28,,,
1982,winter,2,11,cryp micr,5,,,
1982,winter,2,11,desc pinn,15,,,
1982,winter,2,11,eria diff,67,,,
1982,winter,2,11,erio aber,103,,,
1982,winter,2,11,gili sinu,6,,,
1982,winter,2,11,mala fend,1,,,
1982,winter,2,17,eria diff,5,,,
1982,winter,2,17,erio aber,107,,,
1982,winter,2,33,cryp micr,22,,,
1982,winter,2,33,desc pinn,13,,,
1982,winter,2,33,eria diff,23,,,
1982,winter,2,33,erio aber,21,,,
1982,winter,2,33,gili sinu,10,,,
1982,winter,2,33,mala fend,3,,,
1982,winter,2,35,cryp micr,14,,,
1982,winter,2,35,desc pinn,63,,,
1982,winter,2,35,eria diff,33,,,
1982,winter,2,35,erio aber,164,,,
1982,winter,2,35,gili sinu,5,,,
1982,winter,2,35,mala fend,1,,,
1982,winter,2,53,cryp micr,1,,,
1982,winter,2,53,desc pinn,34,,,
1982,winter,2,53,eria diff,22,,,
1982,winter,2,53,erio aber,73,,,
1982,winter,2,55,desc pinn,1,,,
1982,winter,2,71,cryp cras,1,,,
1982,winter,2,71,cryp micr,21,,,
1982,winter,2,71,desc pinn,40,,,
1982,winter,2,71,eria diff,40,,,
1982,winter,2,71,erig dive,3,,,
1982,winter,2,71,erio aber,39,,,
1982,winter,2,71,erod cicu,3,,,
1982,winter,2,71,gili sinu,21,,,
1982,winter,2,71,mala fend,1,,,
1982,winter,2,71,phac ariz,1,,,
1982,winter,2,77,cryp micr,6,,,
1982,winter,2,77,desc pinn,7,,,
1982,winter,2,77,eria diff,50,,,
1982,winter,2,77,erio aber,144,,,
1982,winter,2,77,gili sinu,38,,,
1982,winter,2,77,mala fend,3,,,
1982,winter,2,77,sper echi,2,,,
1982,winter,3,11,eria diff,21,,,
1982,winter,3,11,erio aber,1,,,
1982,winter,3,11,lepi lasi,1,,,
1982,winter,3,17,desc pinn,1,,,
1982,winter,3,17,eria diff,2,,,
1982,winter,3,17,erio aber,82,,,
1982,winter,3,17,lesq gord,1,,,
1982,winter,3,17,mala fend,15,,,
1982,winter,3,17,phac ariz,5,,,
1982,winter,3,33,cryp micr,2,,,
1982,winter,3,33,desc pinn,4,,,
1982,winter,3,33,dith wisl,1,,,
1982,winter,3,33,eria diff,16,,,
1982,winter,3,33,erio aber,280,,,
1982,winter,3,33,mala fend,15,,,
1982,winter,3,35,desc pinn,4,,,
1982,winter,3,35,eria diff,24,,,
1982,winter,3,35,erio aber,364,,,
1982,winter,3,35,gili sinu,14,,,
1982,winter,3,35,mala fend,17,,,
1982,winter,3,53,cryp micr,2,,,
1982,winter,3,53,desc pinn,3,,,
1982,winter,3,53,eria diff,5,,,
1982,winter,3,53,erio aber,45,,,
1982,winter,3,53,gili sinu,2,,,
1982,winter,3,53,mala fend,6,,,
1982,winter,3,53,tide sp,1,,,
1982,winter,3,55,desc pinn,8,,,
1982,winter,3,55,eria diff,7,,,
1982,winter,3,55,erio aber,291,,,
1982,winter,3,55,gili sinu,11,,,
1982,winter,3,55,mala fend,9,,,
1982,winter,3,55,sper echi,1,,,
1982,winter,3,71,cryp micr,10,,,
1982,winter,3,71,desc pinn,13,,,
1982,winter,3,71,eria diff,15,,,
1982,winter,3,71,erio aber,192,,,
1982,winter,3,71,lepi lasi,1,,,
1982,winter,3,71,mala fend,3,,,
1982,winter,3,71,tide sp,7,,,
1982,winter,3,77,desc pinn,2,,,
1982,winter,3,77,eria diff,11,,,
1982,winter,3,77,erio aber,242,,,
1982,winter,3,77,mala fend,18,,,
1982,winter,4,11,desc pinn,11,,,
1982,winter,4,11,eria diff,9,,,
1982,winter,4,11,erio aber,184,,,
1982,winter,4,11,mala fend,9,,,
1982,winter,4,17,cryp cras,1,,,
1982,winter,4,17,desc pinn,3,,,
1982,winter,4,17,eria diff,7,,,
1982,winter,4,17,erio aber,247,,,
1982,winter,4,17,mala fend,9,,,
1982,winter,4,33,cryp micr,3,,,
1982,winter,4,33,desc pinn,1,,,
1982,winter,4,33,eria diff,22,,,
1982,winter,4,33,erio aber,115,,,
1982,winter,4,33,mala fend,7,,,
1982,winter,4,33,tide sp,1,,,
1982,winter,4,35,cryp cras,2,,,
1982,winter,4,35,desc pinn,5,,,
1982,winter,4,35,eria diff,2,,,
1982,winter,4,35,erio aber,169,,,
1982,winter,4,35,mala fend,8,,,
1982,winter,4,35,tide sp,1,,,
1982,winter,4,53,cryp cras,1,,,
1982,winter,4,53,desc pinn,55,,,
1982,winter,4,53,eria diff,1,,,
1982,winter,4,53,erio aber,72,,,
1982,winter,4,53,mala fend,13,,,
1982,winter,4,55,cryp cras,1,,,
1982,winter,4,55,desc pinn,9,,,
1982,winter,4,55,eria diff,6,,,
1982,winter,4,55,erio aber,278,,,
1982,winter,4,55,mala fend,27,,,
1982,winter,4,71,cryp cras,1,,,
1982,winter,4,71,desc pinn,41,,,
1982,winter,4,71,eria diff,4,,,
1982,winter,4,71,erio aber,99,,,
1982,winter,4,71,mala fend,3,,,
1982,winter,4,71,phac ariz,2,,,
1982,winter,4,77,desc pinn,10,,,
1982,winter,4,77,eria diff,7,,,
1982,winter,4,77,erio aber,200,,,
1982,winter,4,77,mala fend,10,,,
1982,winter,5,11,desc pinn,4,,,
1982,winter,5,11,erio aber,59,,,
1982,winter,5,11,mala fend,9,,,
1982,winter,5,17,cryp cras,4,,,
1982,winter,5,17,desc pinn,2,,,
1982,winter,5,17,eria diff,12,,,
1982,winter,5,17,erio aber,205,,,
1982,winter,5,17,hapl grac,1,,,
1982,winter,5,17,mala fend,7,,,
1982,winter,5,17,sper echi,1,,,
1982,winter,5,17,tide sp,3,,,
1982,winter,5,33,desc pinn,1,,,
1982,winter,5,33,erio aber,101,,,
1982,winter,5,33,mala fend,23,,,
1982,winter,5,33,sper echi,2,,,
1982,winter,5,35,cryp cras,2,,,
1982,winter,5,35,desc pinn,2,,,
1982,winter,5,35,eria diff,2,,,
1982,winter,5,35,erio aber,229,,,
1982,winter,5,35,mala fend,3,,,
1982,winter,5,35,tide sp,1,,,
1982,winter,5,53,cryp cras,3,,,
1982,winter,5,53,desc pinn,2,,,
1982,winter,5,53,eria diff,1,,,
1982,winter,5,53,erio aber,299,,,
1982,winter,5,53,mala fend,5,,,
1982,winter,5,53,sper echi,5,,,
1982,winter,5,55,cryp cras,1,,,
1982,winter,5,55,desc pinn,15,,,
1982,winter,5,55,erio aber,264,,,
1982,winter,5,55,mala fend,8,,,
1982,winter,5,55,sper echi,1,,,
1982,winter,5,71,cryp micr,2,,,
1982,winter,5,71,desc pinn,5,,,
1982,winter,5,71,eria diff,11,,,
1982,winter,5,71,erio aber,88,,,
1982,winter,5,71,mala fend,17,,,
1982,winter,5,71,sper echi,4,,,
1982,winter,5,77,desc pinn,1,,,
1982,winter,5,77,eria diff,1,,,
1982,winter,5,77,erio aber,208,,,
1982,winter,5,77,mala fend,3,,,
1982,winter,5,77,phac ariz,12,,,
1982,winter,5,77,sper echi,1,,,
1982,winter,6,11,cryp cras,2,,,
1982,winter,6,11,desc pinn,1,,,
1982,winter,6,11,eria diff,6,,,
1982,winter,6,11,erio aber,218,,,
1982,winter,6,17,cryp cras,2,,,
1982,winter,6,17,desc pinn,6,,,
1982,winter,6,17,eria diff,1,,,
1982,winter,6,17,erio aber,33,,,
1982,winter,6,17,mala fend,5,,,
1982,winter,6,33,cryp cras,1,,,
1982,winter,6,33,desc pinn,25,,,
1982,winter,6,33,eria diff,3,,,
1982,winter,6,33,erio aber,117,,,
1982,winter,6,33,mala fend,4,,,
1982,winter,6,33,phac ariz,2,,,
1982,winter,6,35,desc pinn,16,,,
1982,winter,6,35,eria diff,6,,,
1982,winter,6,35,erio aber,347,,,
1982,winter,6,35,mala fend,2,,,
1982,winter,6,53,cryp cras,3,,,
1982,winter,6,53,desc pinn,15,,,
1982,winter,6,53,erio aber,141,,,
1982,winter,6,53,mala fend,5,,,
1982,winter,6,55,desc pinn,3,,,
1982,winter,6,55,eria diff,1,,,
1982,winter,6,55,erio aber,236,,,
1982,winter,6,55,mala fend,13,,,
1982,winter,6,55,phac ariz,1,,,
1982,winter,6,71,cryp micr,10,,,
1982,winter,6,71,desc pinn,4,,,
1982,winter,6,71,eria diff,12,,,
1982,winter,6,71,erio aber,24,,,
1982,winter,6,71,mala fend,1,,,
1982,winter,6,77,cryp micr,1,,,
1982,winter,6,77,desc pinn,1,,,
1982,winter,6,77,eria diff,7,,,
1982,winter,6,77,erio aber,107,,,
1982,winter,6,77,mala fend,7,,,
1982,winter,6,77,sper echi,4,,,
1982,winter,7,11,desc pinn,11,,,
