"year","plot","transect","species","point"
2001,17,"SE","flou cern",149
2001,17,"SE","flou cern",150
2001,17,"SE","flou cern",153
2001,17,"SE","flou cern",154
2001,17,"SE","ephe trif",155
2001,17,"SE","ephe trif",156
2001,17,"SE","ephe trif",157
2001,17,"SE","ephe trif",158
2001,17,"SE","ephe trif",159
2001,17,"SE","ephe trif",160
2001,17,"SE","ephe trif",161
2001,17,"SE","ephe trif",162
2001,17,"SE","ephe trif",163
2001,17,"SE","ephe trif",164
2001,17,"SE","ephe trif",165
2001,17,"SE","ephe trif",166
2001,17,"SE","acac cons",184
2001,17,"SE","acac cons",185
2001,17,"SE","acac cons",186
2001,17,"SE","acac cons",187
2001,17,"SE","acac cons",188
2001,17,"SE","acac cons",189
2001,17,"SE","acac cons",190
2001,17,"SE","acac cons",191
2001,17,"SE","acac cons",192
2001,17,"SE","acac cons",193
2001,17,"SE","acac cons",194
2001,17,"SE","acac cons",195
2001,17,"SE","acac cons",196
2001,17,"SE","acac cons",199
2001,17,"SE","acac cons",200
2001,17,"SE","acac cons",201
2001,17,"SE","acac cons",202
2001,17,"SE","acac cons",203
2001,17,"SE","acac cons",207
2001,17,"SE","acac cons",208
2001,17,"SE","erag lehm",212
2001,17,"SE","erag lehm",213
2001,17,"SE","erag lehm",214
2001,17,"SE","erag lehm",219
2001,17,"SE","erag lehm",220
2001,17,"SE","tetr coul",226
2001,17,"SE","tetr coul",228
2001,17,"SE","flou cern",235
2001,17,"SE","flou cern",236
2001,17,"SE","flou cern",237
2001,17,"SE","flou cern",243
2001,17,"SW","erio aber",4
2001,17,"SW","erio aber",5
2001,17,"SW","erio aber",6
2001,17,"SW","erio aber",10
2001,17,"SW","erio aber",13
2001,17,"SW","erio aber",14
2001,17,"SW","erio aber",18
2001,17,"SW","erio aber",19
2001,17,"SW","erio aber",22
2001,17,"SW","erag lehm",24
2001,17,"SW","erag lehm",25
2001,17,"SW","erag lehm",26
2001,17,"SW","erag lehm",27
2001,17,"SW","erag lehm",28
2001,17,"SW","erio aber",29
2001,17,"SW","erio aber",30
2001,17,"SW","erio aber",31
2001,17,"SW","flou cern",44
2001,17,"SW","flou cern",45
2001,17,"SW","flou cern",46
2001,17,"SW","flou cern",47
2001,17,"SW","flou cern",48
2001,17,"SW","flou cern",49
2001,17,"SW","flou cern",50
2001,17,"SW","flou cern",51
2001,17,"SW","flou cern",52
2001,17,"SW","flou cern",53
2001,17,"SW","flou cern",54
2001,17,"SW","flou cern",55
2001,17,"SW","flou cern",56
2001,17,"SW","flou cern",57
2001,17,"SW","erio aber",64
2001,17,"SW","flou cern",81
2001,17,"SW","flou cern",82
2001,17,"SW","flou cern",83
2001,17,"SW","flou cern",84
2001,17,"SW","flou cern",85
2001,17,"SW","flou cern",86
2001,17,"SW","flou cern",87
2001,17,"SW","flou cern",88
2001,17,"SW","flou cern",89
2001,17,"SW","flou cern",90
2001,17,"SW","flou cern",91
2001,17,"SW","flou cern",92
2001,17,"SW","erio aber",93
2001,17,"SW","erio aber",94
2001,17,"SW","erio aber",104
2001,17,"SW","erio aber",107
2001,17,"SW","flou cern",116
2001,17,"SW","bail mult",119
2001,17,"SW","erio aber",122
2001,17,"SW","erio aber",140
2001,17,"SW","erio aber",141
2001,17,"SW","erio aber",143
2001,17,"SW","erio aber",146
2001,17,"SW","pros sp",181
2001,17,"SW","pros sp",182
2001,17,"SW","pros sp",183
2001,17,"SW","pros sp",184
2001,17,"SW","pros sp",185
2001,17,"SW","pros sp",186
2001,17,"SW","pros sp",187
2001,17,"SW","pros sp",188
2001,17,"SW","pros sp",189
2001,17,"SW","pros sp",190
2001,17,"SW","pros sp",191
2001,17,"SW","pros sp",192
2001,17,"SW","pros sp",193
2001,17,"SW","pros sp",194
2001,17,"SW","pros sp",195
2001,17,"SW","pros sp",196
2001,17,"SW","pros sp",197
2001,17,"SW","pros sp",198
2001,17,"SW","pros sp",199
2001,17,"SW","pros sp",200
2001,17,"SW","pros sp",201
2001,17,"SW","pros sp",202
2001,17,"SW","pros sp",203
2001,17,"SW","pros sp",204
2001,17,"SW","pros sp",205
2001,17,"SW","pros sp",206
2001,17,"SW","pros sp",207
2001,17,"SW","pros sp",208
2001,17,"SW","pros sp",209
2001,17,"SW","pros sp",210
2001,17,"SW","pros sp",211
2001,17,"SW","pros sp",212
2001,17,"SW","pros sp",213
2001,17,"SW","pros sp",214
2001,17,"SW","pros sp",215
2001,17,"SW","pros sp",216
2001,17,"SW","pros sp",217
2001,17,"SW","pros sp",218
2001,17,"SW","pros sp",219
2001,17,"SW","pros sp",220
2001,17,"SW","pros sp",221
2001,17,"SW","pros sp",222
2001,17,"SW","pros sp",223
2001,18,"NE","flou cern",1
2001,18,"NE","flou cern",2
2001,18,"NE","flou cern",3
2001,18,"NE","tali angu",4
2001,18,"NE","muhl port",31
2001,18,"NE","muhl port",32
2001,18,"NE","muhl port",33
2001,18,"NE","muhl port",34
2001,18,"NE","muhl port",35
2001,18,"NE","muhl port",36
2001,18,"NE","muhl port",37
2001,18,"NE","muhl port",65
2001,18,"NE","muhl port",66
2001,18,"NE","muhl port",67
2001,18,"NE","flou cern",89
2001,18,"NE","flou cern",90
2001,18,"NE","flou cern",91
2001,18,"NE","flou cern",92
2001,18,"NE","flou cern",93
2001,18,"NE","flou cern",94
2001,18,"NE","flou cern",95
2001,18,"NE","flou cern",97
2001,18,"NE","flou cern",98
2001,18,"NE","trag bert",103
2001,18,"NE","trag bert",105
2001,18,"NE","trag bert",112
2001,18,"NE","trag bert",113
2001,18,"NE","tali angu",122
2001,18,"NE","tali angu",123
2001,18,"NE","tali angu",124
2001,18,"NE","tali angu",125
2001,18,"NE","erio aber",156
2001,18,"NE","erio aber",157
2001,18,"NE","erio aber",158
2001,18,"NE","acac cons",167
2001,18,"NE","flou cern",178
2001,18,"NE","flou cern",179
2001,18,"NE","flou cern",180
2001,18,"NE","flou cern",181
2001,18,"NE","flou cern",182
2001,18,"NE","flou cern",183
2001,18,"NE","flou cern",184
2001,18,"NE","flou cern",185
2001,18,"NE","flou cern",186
2001,18,"NE","flou cern",187
2001,18,"NE","flou cern",188
2001,18,"NE","flou cern",189
2001,18,"NE","flou cern",190
2001,18,"NE","flou cern",191
2001,18,"NE","flou cern",192
2001,18,"NE","flou cern",193
2001,18,"NE","flou cern",194
2001,18,"NE","flou cern",195
2001,18,"NE","muhl port",210
2001,18,"NE","muhl port",211
2001,18,"NE","muhl port",212
2001,18,"NE","erio aber",213
2001,18,"NE","lyci torr",214
2001,18,"NE","lyci torr",215
2001,18,"NE","trag bert",216
2001,18,"NE","trag bert",217
2001,18,"NE","lyci torr",218
2001,18,"NE","erio aber",219
2001,18,"NE","erio aber",220
2001,18,"NE","muhl port",221
2001,18,"NE","muhl port",222
2001,18,"NE","muhl port",223
2001,18,"NE","muhl port",224
2001,18,"NE","muhl port",225
2001,18,"NE","muhl port",226
2001,18,"NE","erio aber",227
2001,18,"NE","erio aber",228
2001,18,"NE","erio aber",232
2001,18,"NE","erio aber",235
2001,18,"NE","erio aber",236
2001,18,"NE","erio aber",237
2001,18,"NE","erio aber",242
2001,18,"NE","erio aber",245
2001,18,"NW","acac cons",26
2001,18,"NW","acac cons",27
2001,18,"NW","trag bert",32
2001,18,"NW","muhl port",35
2001,18,"NW","muhl port",36
2001,18,"NW","acac cons",44
2001,18,"NW","erio aber",46
2001,18,"NW","hapl grac",47
2001,18,"NW","hapl grac",50
2001,18,"NW","flou cern",67
2001,18,"NW","flou cern",68
2001,18,"NW","flou cern",69
2001,18,"NW","flou cern",70
2001,18,"NW","flou cern",71
2001,18,"NW","trag bert",74
2001,18,"NW","trag bert",75
2001,18,"NW","flou cern",129
2001,18,"NW","flou cern",130
2001,18,"NW","flou cern",131
2001,18,"NW","flou cern",132
2001,18,"NW","flou cern",133
2001,18,"NW","flou cern",134
2001,18,"NW","flou cern",135
2001,18,"NW","flou cern",136
2001,18,"NW","flou cern",137
2001,18,"NW","flou cern",138
2001,18,"NW","flou cern",139
2001,18,"NW","flou cern",140
2001,18,"NW","trag bert",149
2001,18,"NW","trag bert",150
2001,18,"NW","trag bert",151
2001,18,"NW","tali angu",159
2001,18,"NW","tali angu",162
2001,18,"NW","tali angu",163
2001,18,"NW","flou cern",181
2001,18,"NW","flou cern",183
2001,18,"NW","flou cern",184
2001,18,"NW","flou cern",185
2001,18,"NW","flou cern",186
2001,18,"NW","flou cern",187
2001,18,"NW","flou cern",216
2001,18,"NW","flou cern",217
2001,18,"NW","flou cern",218
2001,18,"NW","flou cern",219
2001,18,"NW","flou cern",227
2001,18,"NW","flou cern",228
2001,18,"NW","flou cern",229
2001,18,"NW","flou cern",230
2001,18,"NW","flou cern",231
2001,18,"NW","flou cern",232
2001,18,"NW","ephe trif",233
2001,18,"NW","ephe trif",234
2001,18,"NW","ephe trif",235
2001,18,"NW","ephe trif",236
2001,18,"NW","ephe trif",237
2001,18,"NW","ephe trif",238
2001,18,"NW","ephe trif",239
2001,18,"NW","ephe trif",240
2001,18,"NW","ephe trif",241
2001,18,"NW","ephe trif",242
2001,18,"NW","ephe trif",243
2001,18,"NW","ephe trif",244
2001,18,"NW","acac cons",250
2001,18,"SE","flou cern",1
2001,18,"SE","flou cern",2
2001,18,"SE","flou cern",3
2001,18,"SE","flou cern",4
2001,18,"SE","flou cern",5
2001,18,"SE","flou cern",6
2001,18,"SE","flou cern",7
2001,18,"SE","flou cern",8
2001,18,"SE","flou cern",9
2001,18,"SE","flou cern",10
2001,18,"SE","erio aber",19
2001,18,"SE","flou cern",20
2001,18,"SE","flou cern",21
2001,18,"SE","flou cern",22
2001,18,"SE","flou cern",23
2001,18,"SE","flou cern",24
2001,18,"SE","flou cern",25
2001,18,"SE","flou cern",26
2001,18,"SE","flou cern",27
2001,18,"SE","flou cern",28
2001,18,"SE","flou cern",29
2001,18,"SE","flou cern",30
2001,18,"SE","flou cern",31
2001,18,"SE","flou cern",32
2001,18,"SE","flou cern",33
2001,18,"SE","flou cern",34
2001,18,"SE","flou cern",35
2001,18,"SE","flou cern",36
2001,18,"SE","flou cern",37
2001,18,"SE","flou cern",38
2001,18,"SE","flou cern",39
2001,18,"SE","flou cern",40
2001,18,"SE","flou cern",41
2001,18,"SE","flou cern",42
2001,18,"SE","flou cern",43
2001,18,"SE","flou cern",44
2001,18,"SE","flou cern",45
2001,18,"SE","flou cern",46
2001,18,"SE","flou cern",47
2001,18,"SE","flou cern",48
2001,18,"SE","flou cern",49
2001,18,"SE","flou cern",50
2001,18,"SE","flou cern",51
2001,18,"SE","flou cern",52
2001,18,"SE","flou cern",53
2001,18,"SE","flou cern",54
2001,18,"SE","flou cern",55
2001,18,"SE","flou cern",67
2001,18,"SE","flou cern",68
2001,18,"SE","flou cern",69
2001,18,"SE","flou cern",70
2001,18,"SE","flou cern",71
2001,18,"SE","flou cern",72
2001,18,"SE","flou cern",73
2001,18,"SE","flou cern",74
2001,18,"SE","flou cern",75
2001,18,"SE","flou cern",76
2001,18,"SE","flou cern",77
2001,18,"SE","flou cern",78
2001,18,"SE","flou cern",79
2001,18,"SE","flou cern",80
2001,18,"SE","flou cern",81
2001,18,"SE","flou cern",82
2001,18,"SE","erio aber",88
2001,18,"SE","hoff dens",106
2001,18,"SE","erag lehm",113
2001,18,"SE","erag lehm",114
2001,18,"SE","erag lehm",117
2001,18,"SE","erag lehm",119
2001,18,"SE","flou cern",126
2001,18,"SE","flou cern",127
2001,18,"SE","flou cern",128
2001,18,"SE","flou cern",129
2001,18,"SE","flou cern",130
2001,18,"SE","flou cern",131
2001,18,"SE","flou cern",132
2001,18,"SE","flou cern",133
2001,18,"SE","flou cern",134
2001,18,"SE","flou cern",135
2001,18,"SE","flou cern",136
2001,18,"SE","flou cern",137
2001,18,"SE","flou cern",138
2001,18,"SE","flou cern",139
2001,18,"SE","flou cern",140
2001,18,"SE","flou cern",141
2001,18,"SE","flou cern",142
2001,18,"SE","flou cern",143
2001,18,"SE","flou cern",144
2001,18,"SE","flou cern",145
2001,18,"SE","erio aber",160
2001,18,"SE","hapl grac",169
2001,18,"SE","erio aber",175
2001,18,"SE","erio aber",180
2001,18,"SE","tali angu",193
2001,18,"SE","erag lehm",201
2001,18,"SE","erag lehm",202
2001,18,"SE","erag lehm",210
2001,18,"SE","erag lehm",211
2001,18,"SE","erag lehm",213
2001,18,"SE","erag lehm",214
2001,18,"SE","erio aber",222
2001,18,"SE","erag lehm",231
2001,18,"SE","erag lehm",232
2001,18,"SE","erag lehm",233
2001,18,"SE","erag lehm",234
2001,18,"SE","erag lehm",235
2001,18,"SE","erag lehm",236
2001,18,"SE","erag lehm",237
2001,18,"SE","erag lehm",238
2001,18,"SE","muhl port",239
2001,18,"SE","muhl port",240
2001,18,"SE","muhl port",241
2001,18,"SE","flou cern",242
2001,18,"SE","flou cern",243
2001,18,"SE","flou cern",244
2001,18,"SE","flou cern",245
2001,18,"SE","flou cern",246
2001,18,"SE","flou cern",247
2001,18,"SE","flou cern",248
2001,18,"SE","flou cern",249
2001,18,"SE","flou cern",250
2001,18,"SW","flou cern",1
2001,18,"SW","flou cern",2
2001,18,"SW","flou cern",3
2001,18,"SW","flou cern",4
2001,18,"SW","flou cern",5
2001,18,"SW","flou cern",6
2001,18,"SW","flou cern",7
2001,18,"SW","flou cern",8
2001,18,"SW","erio aber",10
2001,18,"SW","muhl port",24
2001,18,"SW","ephe trif",25
2001,18,"SW","ephe trif",26
2001,18,"SW","ephe trif",27
2001,18,"SW","hapl grac",35
2001,18,"SW","hapl grac",36
2001,18,"SW","hapl grac",37
2001,18,"SW","boer inte",39
2001,18,"SW","erio aber",61
2001,18,"SW","erio aber",62
2001,18,"SW","erio aber",63
2001,18,"SW","erio aber",64
2001,18,"SW","erio aber",65
2001,18,"SW","erio aber",71
2001,18,"SW","tetr coul",97
2001,18,"SW","hapl grac",114
2001,18,"SW","flou cern",120
2001,18,"SW","flou cern",121
2001,18,"SW","flou cern",122
2001,18,"SW","flou cern",123
2001,18,"SW","flou cern",124
2001,18,"SW","flou cern",125
2001,18,"SW","ephe trif",157
2001,18,"SW","ephe trif",158
2001,18,"SW","ephe trif",159
2001,18,"SW","ephe trif",160
2001,18,"SW","ephe trif",161
2001,18,"SW","ephe trif",162
2001,18,"SW","ephe trif",163
2001,18,"SW","acac cons",165
2001,18,"SW","acac cons",166
2001,18,"SW","acac cons",167
2001,18,"SW","tali aura",173
2001,18,"SW","flou cern",196
2001,18,"SW","flou cern",197
2001,18,"SW","flou cern",198
2001,18,"SW","flou cern",208
2001,18,"SW","flou cern",209
2001,18,"SW","ephe trif",222
2001,18,"SW","ephe trif",223
2001,18,"SW","ephe trif",224
2001,18,"SW","ephe trif",225
2001,18,"SW","ephe trif",226
2001,18,"SW","ephe trif",227
2001,18,"SW","ephe trif",228
2001,18,"SW","acac cons",234
2001,18,"SW","acac cons",235
2001,18,"SW","acac cons",236
2001,18,"SW","acac cons",237
2001,18,"SW","acac cons",238
2001,18,"SW","acac cons",239
2001,18,"SW","acac cons",240
2001,18,"SW","acac cons",241
2001,19,"NE","unkn forb",8
2001,19,"NE","unkn forb",9
2001,19,"NE","unkn forb",10
2001,19,"NE","unkn forb",11
2001,19,"NE","unkn forb",12
2001,19,"NE","unkn forb",13
2001,19,"NE","unkn forb",14
2001,19,"NE","unkn forb",15
2001,19,"NE","erio aber",16
2001,19,"NE","erio aber",17
2001,19,"NE","erio aber",18
2001,19,"NE","guti saro",19
2001,19,"NE","erio aber",20
2001,19,"NE","erio aber",21
2001,19,"NE","erio aber",22
2001,19,"NE","erio aber",23
2001,19,"NE","erio aber",24
2001,19,"NE","erio aber",25
2001,19,"NE","erio aber",26
2001,19,"NE","erio aber",27
2001,19,"NE","erio aber",28
2001,19,"NE","erio aber",29
2001,19,"NE","erio aber",31
2001,19,"NE","erio aber",39
2001,19,"NE","erio aber",41
2001,19,"NE","erio aber",42
2001,19,"NE","erio aber",43
2001,19,"NE","erio aber",44
2001,19,"NE","erio aber",45
2001,19,"NE","erio aber",46
2001,19,"NE","erio aber",47
2001,19,"NE","crot cory",49
2001,19,"NE","crot cory",50
2001,19,"NE","spha laxa",51
2001,19,"NE","crot cory",55
2001,19,"NE","crot cory",57
2001,19,"NE","crot cory",58
2001,19,"NE","crot cory",59
2001,19,"NE","erag lehm",60
2001,19,"NE","tali aura",67
2001,19,"NE","tali aura",68
2001,19,"NE","crot cory",71
2001,19,"NE","acac cons",76
2001,19,"NE","acac cons",79
2001,19,"NE","acac cons",80
2001,19,"NE","acac cons",82
2001,19,"NE","acac cons",83
2001,19,"NE","acac cons",84
2001,19,"NE","acac cons",85
2001,19,"NE","acac cons",86
2001,19,"NE","acac cons",87
2001,19,"NE","acac cons",88
2001,19,"NE","erag lehm",110
2001,19,"NE","erag lehm",115
2001,19,"NE","erag lehm",116
2001,19,"NE","erag lehm",117
2001,19,"NE","erag lehm",119
2001,19,"NE","erag lehm",120
2001,19,"NE","erag lehm",121
2001,19,"NE","erag lehm",122
2001,19,"NE","erio aber",143
2001,19,"NE","erio aber",144
2001,19,"NE","erio aber",145
2001,19,"NE","trag bert",147
2001,19,"NE","spha laxa",160
2001,19,"NE","trag bert",161
2001,19,"NE","trag bert",162
2001,19,"NE","trag bert",164
2001,19,"NE","erio aber",173
2001,19,"NE","trag bert",175
2001,19,"NE","erio aber",181
2001,19,"NE","ephe trif",182
2001,19,"NE","ephe trif",183
2001,19,"NE","ephe trif",184
2001,19,"NE","ephe trif",185
2001,19,"NE","ephe trif",186
2001,19,"NE","ephe trif",187
2001,19,"NE","erio aber",188
2001,19,"NE","erio aber",193
2001,19,"NE","erio aber",197
2001,19,"NE","erag lehm",200
2001,19,"NE","erag lehm",201
2001,19,"NE","erag lehm",203
2001,19,"NE","trag bert",211
2001,19,"NE","trag bert",212
2001,19,"NE","flou cern",218
2001,19,"NE","flou cern",219
2001,19,"NE","erag lehm",233
2001,19,"NE","erag lehm",241
2001,19,"NE","erag lehm",242
2001,19,"NE","erag lehm",243
2001,19,"NE","erag lehm",244
2001,19,"NE","erag lehm",245
2001,19,"NE","erag lehm",246
2001,19,"NE","erag lehm",247
2001,19,"NE","erag lehm",248
2001,19,"NE","erag lehm",249
2001,19,"NE","erag lehm",250
2001,19,"NW","tetr coul",3
2001,19,"NW","erio aber",5
2001,19,"NW","erio aber",7
2001,19,"NW","erio aber",8
2001,19,"NW","erio aber",10
2001,19,"NW","erio aber",15
2001,19,"NW","trag bert",25
2001,19,"NW","euph serp",28
2001,19,"NW","erio aber",33
2001,19,"NW","erio aber",43
2001,19,"NW","flou cern",51
2001,19,"NW","spha laxa",54
2001,19,"NW","guti saro",57
2001,19,"NW","tetr coul",70
2001,19,"NW","erio aber",75
2001,19,"NW","erio aber",76
2001,19,"NW","ephe trif",79
2001,19,"NW","ephe trif",81
2001,19,"NW","ephe trif",82
2001,19,"NW","aris adsc",86
2001,19,"NW","aris adsc",87
2001,19,"NW","bout barb",90
2001,19,"NW","bout barb",93
2001,19,"NW","bout barb",94
2001,19,"NW","bout barb",95
2001,19,"NW","erio aber",97
2001,19,"NW","boer inte",104
2001,19,"NW","boer inte",105
2001,19,"NW","bout barb",109
2001,19,"NW","bout barb",110
2001,19,"NW","bout barb",117
2001,19,"NW","bout barb",122
2001,19,"NW","boer inte",128
2001,19,"NW","bout barb",130
2001,19,"NW","bout barb",131
2001,19,"NW","bout aris",132
2001,19,"NW","aris adsc",133
2001,19,"NW","aris adsc",134
2001,19,"NW","aris adsc",135
2001,19,"NW","aris adsc",136
2001,19,"NW","bout barb",140
2001,19,"NW","bout barb",145
2001,19,"NW","bout barb",146
2001,19,"NW","boer inte",154
2001,19,"NW","boer inte",155
2001,19,"NW","boer inte",158
2001,19,"NW","trag bert",166
2001,19,"NW","trag bert",167
2001,19,"NW","pani hirt",173
2001,19,"NW","bout barb",195
2001,19,"NW","aris adsc",225
2001,19,"NW","aris adsc",226
2001,19,"NW","bout barb",228
2001,19,"NW","euph serp",237
2001,19,"NW","aris adsc",242
2001,19,"NW","aris adsc",243
2001,19,"NW","aris adsc",248
2001,19,"SE","tali aura",3
2001,19,"SE","erio aber",6
2001,19,"SE","erio aber",12
2001,19,"SE","erio aber",13
2001,19,"SE","erio aber",15
2001,19,"SE","ephe trif",18
2001,19,"SE","ephe trif",19
2001,19,"SE","ephe trif",20
2001,19,"SE","ephe trif",21
2001,19,"SE","ephe trif",22
2001,19,"SE","ephe trif",23
2001,19,"SE","ephe trif",24
2001,19,"SE","ephe trif",25
2001,19,"SE","ephe trif",26
2001,19,"SE","ephe trif",27
2001,19,"SE","ephe trif",28
2001,19,"SE","ephe trif",29
2001,19,"SE","ephe trif",30
2001,19,"SE","ephe trif",31
2001,19,"SE","ephe trif",32
2001,19,"SE","ephe trif",33
2001,19,"SE","ephe trif",34
2001,19,"SE","ephe trif",35
2001,19,"SE","ephe trif",36
2001,19,"SE","ephe trif",37
2001,19,"SE","kall gran",42
2001,19,"SE","kall gran",43
2001,19,"SE","kall gran",44
2001,19,"SE","kall gran",45
2001,19,"SE","erag lehm",51
2001,19,"SE","erag lehm",52
2001,19,"SE","erag lehm",53
2001,19,"SE","erag lehm",54
2001,19,"SE","erag lehm",56
2001,19,"SE","erag lehm",57
2001,19,"SE","erag lehm",58
2001,19,"SE","erag lehm",59
2001,19,"SE","trag bert",62
2001,19,"SE","erag lehm",67
2001,19,"SE","acac cons",68
2001,19,"SE","acac cons",70
2001,19,"SE","erag lehm",72
2001,19,"SE","erag lehm",73
2001,19,"SE","erag lehm",74
2001,19,"SE","erag lehm",75
2001,19,"SE","erag lehm",76
2001,19,"SE","erag lehm",77
2001,19,"SE","erag lehm",78
2001,19,"SE","erag lehm",79
2001,19,"SE","erag lehm",81
2001,19,"SE","erag lehm",82
2001,19,"SE","erag lehm",83
2001,19,"SE","erio aber",84
2001,19,"SE","acac cons",143
2001,19,"SE","acac cons",144
2001,19,"SE","acac cons",158
2001,19,"SE","acac cons",159
2001,19,"SE","acac cons",160
2001,19,"SE","acac cons",161
2001,19,"SE","acac cons",162
2001,19,"SE","acac cons",163
2001,19,"SE","acac cons",164
2001,19,"SE","acac cons",165
2001,19,"SE","acac cons",166
2001,19,"SE","acac cons",167
2001,19,"SE","acac cons",168
2001,19,"SE","acac cons",169
2001,19,"SE","acac cons",170
2001,19,"SE","acac cons",171
2001,19,"SE","acac cons",172
2001,19,"SE","muhl port",173
2001,19,"SE","muhl port",174
2001,19,"SE","muhl port",175
2001,19,"SE","muhl port",176
2001,19,"SE","muhl port",177
2001,19,"SE","erag lehm",182
2001,19,"SE","erag lehm",183
2001,19,"SE","erag lehm",184
2001,19,"SE","erag lehm",185
2001,19,"SE","erag lehm",186
2001,19,"SE","erag lehm",194
2001,19,"SE","erag lehm",195
2001,19,"SE","erag lehm",196
2001,19,"SE","erag lehm",201
2001,19,"SE","erag lehm",202
2001,19,"SE","erag lehm",203
2001,19,"SE","erag lehm",222
2001,19,"SE","erag lehm",223
2001,19,"SE","erag lehm",224
2001,19,"SE","erag lehm",225
2001,19,"SE","erag lehm",226
2001,19,"SE","erag lehm",227
2001,19,"SE","erag lehm",228
2001,19,"SE","erag lehm",229
2001,19,"SE","erag lehm",230
2001,19,"SE","erag lehm",231
2001,19,"SE","erag lehm",232
2001,19,"SE","erag lehm",233
2001,19,"SE","erag lehm",242
2001,19,"SE","erag lehm",243
2001,19,"SE","bout aris",249
2001,19,"SW","trag bert",6
2001,19,"SW","trag bert",7
2001,19,"SW","pani mili",10
2001,19,"SW","erio aber",11
2001,19,"SW","erio aber",14
2001,19,"SW","erio aber",22
2001,19,"SW","erag lehm",27
2001,19,"SW","erag lehm",28
2001,19,"SW","erio aber",34
2001,19,"SW","erio aber",35
2001,19,"SW","erio aber",52
2001,19,"SW","ephe trif",54
2001,19,"SW","ephe trif",55
2001,19,"SW","ephe trif",56
2001,19,"SW","ephe trif",57
2001,19,"SW","acac cons",58
2001,19,"SW","acac cons",59
2001,19,"SW","acac cons",60
2001,19,"SW","acac cons",61
2001,19,"SW","acac cons",62
2001,19,"SW","acac cons",63
2001,19,"SW","flou cern",68
2001,19,"SW","flou cern",69
2001,19,"SW","flou cern",70
2001,19,"SW","flou cern",71
2001,19,"SW","flou cern",72
2001,19,"SW","flou cern",73
2001,19,"SW","flou cern",74
2001,19,"SW","flou cern",75
2001,19,"SW","flou cern",76
2001,19,"SW","flou cern",77
2001,19,"SW","flou cern",78
2001,19,"SW","flou cern",79
2001,19,"SW","tali aura",91
2001,19,"SW","tali aura",92
2001,19,"SW","erio aber",103
2001,19,"SW","muhl port",106
2001,19,"SW","flou cern",107
2001,19,"SW","flou cern",108
2001,19,"SW","flou cern",109
2001,19,"SW","flou cern",110
2001,19,"SW","flou cern",111
2001,19,"SW","flou cern",112
2001,19,"SW","flou cern",113
2001,19,"SW","flou cern",114
2001,19,"SW","flou cern",115
2001,19,"SW","flou cern",116
2001,19,"SW","pani ariz",118
2001,19,"SW","tetr coul",129
2001,19,"SW","erio aber",140
2001,19,"SW","hoff dens",144
2001,19,"SW","hoff dens",145
2001,19,"SW","erio aber",149
2001,19,"SW","erio aber",150
2001,19,"SW","boer inte",156
2001,19,"SW","trag bert",157
2001,19,"SW","bout barb",158
2001,19,"SW","tali aura",165
2001,19,"SW","hoff dens",170
2001,19,"SW","bout aris",173
2001,19,"SW","erio aber",175
2001,19,"SW","muhl port",180
2001,19,"SW","muhl port",181
2001,19,"SW","muhl port",182
2001,19,"SW","muhl port",183
2001,19,"SW","flou cern",186
2001,19,"SW","flou cern",187
2001,19,"SW","flou cern",190
2001,19,"SW","erio aber",195
2001,19,"SW","erio aber",197
2001,19,"SW","tali aura",202
2001,19,"SW","hoff dens",206
2001,19,"SW","boer inte",208
2001,19,"SW","flou cern",230
2001,19,"SW","flou cern",231
2001,19,"SW","flou cern",232
2001,19,"SW","flou cern",233
2001,19,"SW","flou cern",234
2001,19,"SW","flou cern",235
2001,19,"SW","flou cern",236
2001,19,"SW","tali aura",248
2001,20,"NE","acac cons",1
2001,20,"NE","acac cons",2
2001,20,"NE","acac cons",3
2001,20,"NE","acac cons",4
2001,20,"NE","erio aber",5
2001,20,"NE","hapl grac",10
2001,20,"NE","flou cern",19
2001,20,"NE","flou cern",20
2001,20,"NE","flou cern",21
2001,20,"NE","flou cern",22
2001,20,"NE","flou cern",23
2001,20,"NE","flou cern",24
2001,20,"NE","flou cern",25
2001,20,"NE","flou cern",26
2001,20,"NE","flou cern",27
2001,20,"NE","flou cern",28
2001,20,"NE","flou cern",29
2001,20,"NE","flou cern",30
2001,20,"NE","tali aura",35
2001,20,"NE","erio aber",50
2001,20,"NE","hapl grac",53
2001,20,"NE","erio aber",58
2001,20,"NE","erio aber",59
2001,20,"NE","erio aber",60
2001,20,"NE","erio aber",61
2001,20,"NE","erio aber",62
2001,20,"NE","erio aber",63
2001,20,"NE","erio aber",64
2001,20,"NE","erio aber",73
2001,20,"NE","erio aber",74
2001,20,"NE","hapl grac",75
2001,20,"NE","hapl grac",76
2001,20,"NE","hapl grac",77
2001,20,"NE","erio aber",78
2001,20,"NE","hapl grac",79
2001,20,"NE","erio aber",90
2001,20,"NE","erio aber",91
2001,20,"NE","hapl grac",96
2001,20,"NE","erio aber",102
2001,20,"NE","erio aber",103
2001,20,"NE","erio aber",104
2001,20,"NE","erio aber",105
2001,20,"NE","hapl grac",106
2001,20,"NE","hapl grac",107
2001,20,"NE","erio aber",114
2001,20,"NE","flou cern",116
2001,20,"NE","flou cern",117
2001,20,"NE","erio aber",118
2001,20,"NE","hapl grac",124
2001,20,"NE","hapl grac",125
2001,20,"NE","hapl grac",130
2001,20,"NE","hapl grac",131
2001,20,"NE","erio aber",148
